record_id,training_name,training_category,taken_date,hours,cost_jpy,completion_status,emp_id,last_name,gender,age,dept,job_title,grade,hire_date,termination_date,termination_reason,latest_rating,total_promotions,ever_promoted,review_count
TR021701,個人情報保護 (年次),コンプライアンス,2025-09-19,2,5000,完了,E001855,伊藤,女,34,Sales,Senior Staff,2,2015-11-05,,,2.0,0.0,False,4.0
TR021702,インサイダー取引 (年次),コンプライアンス,2024-09-17,2,5000,完了,E001855,伊藤,女,34,Sales,Senior Staff,2,2015-11-05,,,2.0,0.0,False,4.0
TR021703,マネジメント実践,リーダーシップ,2024-08-11,24,150000,完了,E001856,後藤,女,44,R&D,Manager,4,2012-02-24,,,4.0,1.0,True,4.0
TR021704,アジャイル開発 (Scrum Master),テクニカル,2026-02-19,24,120000,完了,E001856,後藤,女,44,R&D,Manager,4,2012-02-24,,,4.0,1.0,True,4.0
TR021705,クラウドアーキテクト (AWS),テクニカル,2025-09-25,32,160000,完了,E001856,後藤,女,44,R&D,Manager,4,2012-02-24,,,4.0,1.0,True,4.0
TR021706,プレゼンテーション実践,ビジネススキル,2025-07-10,8,40000,途中離脱,E001856,後藤,女,44,R&D,Manager,4,2012-02-24,,,4.0,1.0,True,4.0
TR021707,プレゼンテーション実践,ビジネススキル,2025-02-12,8,40000,完了,E001856,後藤,女,44,R&D,Manager,4,2012-02-24,,,4.0,1.0,True,4.0
TR021708,ハラスメント防止 eラーニング,eラーニング,2025-08-05,2,8000,完了,E001856,後藤,女,44,R&D,Manager,4,2012-02-24,,,4.0,1.0,True,4.0
TR021709,情報セキュリティ基礎 eラーニング,eラーニング,2025-02-22,3,10000,完了,E001856,後藤,女,44,R&D,Manager,4,2012-02-24,,,4.0,1.0,True,4.0
TR021710,ビジネスマナー eラーニング,eラーニング,2026-02-25,4,10000,完了,E001856,後藤,女,44,R&D,Manager,4,2012-02-24,,,4.0,1.0,True,4.0
TR021711,Excel スキルアップ eラーニング,eラーニング,2024-10-02,6,15000,途中離脱,E001856,後藤,女,44,R&D,Manager,4,2012-02-24,,,4.0,1.0,True,4.0
TR021712,メンタルヘルス eラーニング,eラーニング,2024-12-06,2,8000,途中離脱,E001856,後藤,女,44,R&D,Manager,4,2012-02-24,,,4.0,1.0,True,4.0
TR021713,Excel スキルアップ eラーニング,eラーニング,2025-09-12,6,15000,途中離脱,E001856,後藤,女,44,R&D,Manager,4,2012-02-24,,,4.0,1.0,True,4.0
TR021714,個人情報保護 (年次),コンプライアンス,2025-01-23,2,5000,完了,E001856,後藤,女,44,R&D,Manager,4,2012-02-24,,,4.0,1.0,True,4.0
TR021715,インサイダー取引 (年次),コンプライアンス,2024-04-08,2,5000,完了,E001856,後藤,女,44,R&D,Manager,4,2012-02-24,,,4.0,1.0,True,4.0
TR021716,エグゼクティブリーダーシップ,リーダーシップ,2024-08-23,40,400000,完了,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021717,エグゼクティブリーダーシップ,リーダーシップ,2024-08-22,40,400000,完了,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021718,機械学習実践,テクニカル,2025-05-01,40,220000,完了,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021719,プレゼンテーション実践,ビジネススキル,2026-02-15,8,40000,完了,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021720,ビジネスライティング,ビジネススキル,2025-01-20,8,35000,途中離脱,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021721,プレゼンテーション実践,ビジネススキル,2024-11-18,8,40000,完了,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021722,ロジカルシンキング,ビジネススキル,2025-03-09,16,60000,完了,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021723,英語ビジネス会話,ビジネススキル,2025-02-14,48,180000,完了,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021724,ビジネスマナー eラーニング,eラーニング,2024-11-11,4,10000,完了,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021725,Excel スキルアップ eラーニング,eラーニング,2025-01-13,6,15000,途中離脱,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021726,情報セキュリティ基礎 eラーニング,eラーニング,2025-08-30,3,10000,完了,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021727,ハラスメント防止 eラーニング,eラーニング,2024-05-12,2,8000,完了,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021728,独占禁止法 (年次),コンプライアンス,2025-02-22,2,5000,完了,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021729,独占禁止法 (年次),コンプライアンス,2025-03-02,2,5000,完了,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021730,独占禁止法 (年次),コンプライアンス,2025-04-06,2,5000,完了,E001857,松本,女,28,Consulting,Staff,1,2018-04-22,,,4.0,2.0,True,4.0
TR021731,チームビルディング実践,リーダーシップ,2025-12-05,16,90000,完了,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021732,機械学習実践,テクニカル,2026-03-03,40,220000,途中離脱,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021733,ロジカルシンキング,ビジネススキル,2025-01-03,16,60000,完了,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021734,英語ビジネス会話,ビジネススキル,2026-01-24,48,180000,完了,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021735,ビジネスライティング,ビジネススキル,2026-01-09,8,35000,完了,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021736,プレゼンテーション実践,ビジネススキル,2024-11-17,8,40000,完了,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021737,メンタルヘルス eラーニング,eラーニング,2026-01-30,2,8000,途中離脱,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021738,ビジネスマナー eラーニング,eラーニング,2025-07-17,4,10000,途中離脱,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021739,タイムマネジメント eラーニング,eラーニング,2025-09-27,4,12000,完了,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021740,タイムマネジメント eラーニング,eラーニング,2025-12-11,4,12000,途中離脱,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021741,ビジネスマナー eラーニング,eラーニング,2026-03-12,4,10000,途中離脱,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021742,情報セキュリティ基礎 eラーニング,eラーニング,2024-08-20,3,10000,完了,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021743,独占禁止法 (年次),コンプライアンス,2025-08-15,2,5000,完了,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021744,独占禁止法 (年次),コンプライアンス,2025-12-24,2,5000,完了,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021745,独占禁止法 (年次),コンプライアンス,2025-01-01,2,5000,途中離脱,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021746,独占禁止法 (年次),コンプライアンス,2025-12-10,2,5000,完了,E001858,橋本,男,27,Consulting,Staff,1,2018-07-13,,,3.0,1.0,True,4.0
TR021747,チームビルディング実践,リーダーシップ,2025-10-30,16,90000,完了,E001859,山崎,女,40,Consulting,Manager,4,2009-05-11,,,2.0,0.0,False,4.0
TR021748,交渉術,ビジネススキル,2026-02-02,8,45000,完了,E001859,山崎,女,40,Consulting,Manager,4,2009-05-11,,,2.0,0.0,False,4.0
TR021749,英語ビジネス会話,ビジネススキル,2024-07-15,48,180000,途中離脱,E001859,山崎,女,40,Consulting,Manager,4,2009-05-11,,,2.0,0.0,False,4.0
TR021750,交渉術,ビジネススキル,2024-06-18,8,45000,完了,E001859,山崎,女,40,Consulting,Manager,4,2009-05-11,,,2.0,0.0,False,4.0
TR021751,タイムマネジメント eラーニング,eラーニング,2024-05-25,4,12000,完了,E001859,山崎,女,40,Consulting,Manager,4,2009-05-11,,,2.0,0.0,False,4.0
TR021752,タイムマネジメント eラーニング,eラーニング,2024-08-05,4,12000,未着手,E001859,山崎,女,40,Consulting,Manager,4,2009-05-11,,,2.0,0.0,False,4.0
TR021753,メンタルヘルス eラーニング,eラーニング,2025-04-25,2,8000,途中離脱,E001859,山崎,女,40,Consulting,Manager,4,2009-05-11,,,2.0,0.0,False,4.0
TR021754,ビジネスマナー eラーニング,eラーニング,2024-11-03,4,10000,完了,E001859,山崎,女,40,Consulting,Manager,4,2009-05-11,,,2.0,0.0,False,4.0
TR021755,ハラスメント防止 eラーニング,eラーニング,2025-03-26,2,8000,途中離脱,E001859,山崎,女,40,Consulting,Manager,4,2009-05-11,,,2.0,0.0,False,4.0
TR021756,Excel スキルアップ eラーニング,eラーニング,2025-07-04,6,15000,完了,E001859,山崎,女,40,Consulting,Manager,4,2009-05-11,,,2.0,0.0,False,4.0
TR021757,独占禁止法 (年次),コンプライアンス,2024-07-14,2,5000,完了,E001859,山崎,女,40,Consulting,Manager,4,2009-05-11,,,2.0,0.0,False,4.0
TR021758,個人情報保護 (年次),コンプライアンス,2025-07-12,2,5000,完了,E001859,山崎,女,40,Consulting,Manager,4,2009-05-11,,,2.0,0.0,False,4.0
TR021759,インサイダー取引 (年次),コンプライアンス,2025-06-30,2,5000,途中離脱,E001859,山崎,女,40,Consulting,Manager,4,2009-05-11,,,2.0,0.0,False,4.0
TR021760,機械学習実践,テクニカル,2024-10-08,40,220000,途中離脱,E001860,小川,男,44,Engineering,Manager,4,2008-12-18,,,3.0,1.0,True,4.0
TR021761,機械学習実践,テクニカル,2024-07-26,40,220000,途中離脱,E001860,小川,男,44,Engineering,Manager,4,2008-12-18,,,3.0,1.0,True,4.0
TR021762,ロジカルシンキング,ビジネススキル,2024-06-04,16,60000,完了,E001860,小川,男,44,Engineering,Manager,4,2008-12-18,,,3.0,1.0,True,4.0
TR021763,交渉術,ビジネススキル,2024-07-12,8,45000,完了,E001860,小川,男,44,Engineering,Manager,4,2008-12-18,,,3.0,1.0,True,4.0
TR021764,ハラスメント防止 eラーニング,eラーニング,2025-08-21,2,8000,途中離脱,E001860,小川,男,44,Engineering,Manager,4,2008-12-18,,,3.0,1.0,True,4.0
TR021765,メンタルヘルス eラーニング,eラーニング,2026-02-14,2,8000,完了,E001860,小川,男,44,Engineering,Manager,4,2008-12-18,,,3.0,1.0,True,4.0
TR021766,情報セキュリティ基礎 eラーニング,eラーニング,2024-12-21,3,10000,完了,E001860,小川,男,44,Engineering,Manager,4,2008-12-18,,,3.0,1.0,True,4.0
TR021767,タイムマネジメント eラーニング,eラーニング,2025-02-02,4,12000,完了,E001860,小川,男,44,Engineering,Manager,4,2008-12-18,,,3.0,1.0,True,4.0
TR021768,個人情報保護 (年次),コンプライアンス,2024-09-04,2,5000,完了,E001860,小川,男,44,Engineering,Manager,4,2008-12-18,,,3.0,1.0,True,4.0
TR021769,独占禁止法 (年次),コンプライアンス,2025-05-18,2,5000,完了,E001860,小川,男,44,Engineering,Manager,4,2008-12-18,,,3.0,1.0,True,4.0
TR021770,エグゼクティブリーダーシップ,リーダーシップ,2025-06-03,40,400000,完了,E001861,小川,男,35,Consulting,Assistant Manager,3,2011-05-21,,,3.0,2.0,True,4.0
TR021771,プレゼンテーション実践,ビジネススキル,2024-08-09,8,40000,途中離脱,E001861,小川,男,35,Consulting,Assistant Manager,3,2011-05-21,,,3.0,2.0,True,4.0
TR021772,ビジネスライティング,ビジネススキル,2025-11-13,8,35000,完了,E001861,小川,男,35,Consulting,Assistant Manager,3,2011-05-21,,,3.0,2.0,True,4.0
TR021773,プレゼンテーション実践,ビジネススキル,2025-03-23,8,40000,完了,E001861,小川,男,35,Consulting,Assistant Manager,3,2011-05-21,,,3.0,2.0,True,4.0
TR021774,ロジカルシンキング,ビジネススキル,2026-02-28,16,60000,完了,E001861,小川,男,35,Consulting,Assistant Manager,3,2011-05-21,,,3.0,2.0,True,4.0
TR021775,ビジネスライティング,ビジネススキル,2024-06-06,8,35000,完了,E001861,小川,男,35,Consulting,Assistant Manager,3,2011-05-21,,,3.0,2.0,True,4.0
TR021776,情報セキュリティ基礎 eラーニング,eラーニング,2024-12-11,3,10000,完了,E001861,小川,男,35,Consulting,Assistant Manager,3,2011-05-21,,,3.0,2.0,True,4.0
TR021777,ビジネスマナー eラーニング,eラーニング,2025-02-12,4,10000,途中離脱,E001861,小川,男,35,Consulting,Assistant Manager,3,2011-05-21,,,3.0,2.0,True,4.0
TR021778,Excel スキルアップ eラーニング,eラーニング,2024-08-18,6,15000,完了,E001861,小川,男,35,Consulting,Assistant Manager,3,2011-05-21,,,3.0,2.0,True,4.0
TR021779,メンタルヘルス eラーニング,eラーニング,2025-03-07,2,8000,完了,E001861,小川,男,35,Consulting,Assistant Manager,3,2011-05-21,,,3.0,2.0,True,4.0
TR021780,独占禁止法 (年次),コンプライアンス,2024-04-01,2,5000,完了,E001861,小川,男,35,Consulting,Assistant Manager,3,2011-05-21,,,3.0,2.0,True,4.0
TR021781,個人情報保護 (年次),コンプライアンス,2024-04-19,2,5000,完了,E001861,小川,男,35,Consulting,Assistant Manager,3,2011-05-21,,,3.0,2.0,True,4.0
TR021782,コーチングスキル,リーダーシップ,2025-11-15,24,120000,途中離脱,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021783,アジャイル開発 (Scrum Master),テクニカル,2024-10-17,24,120000,完了,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021784,英語ビジネス会話,ビジネススキル,2026-03-10,48,180000,完了,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021785,英語ビジネス会話,ビジネススキル,2024-05-13,48,180000,完了,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021786,英語ビジネス会話,ビジネススキル,2025-10-06,48,180000,途中離脱,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021787,プレゼンテーション実践,ビジネススキル,2024-05-18,8,40000,完了,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021788,プレゼンテーション実践,ビジネススキル,2024-07-05,8,40000,途中離脱,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021789,ハラスメント防止 eラーニング,eラーニング,2026-02-08,2,8000,途中離脱,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021790,タイムマネジメント eラーニング,eラーニング,2025-01-26,4,12000,途中離脱,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021791,情報セキュリティ基礎 eラーニング,eラーニング,2025-07-15,3,10000,途中離脱,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021792,Excel スキルアップ eラーニング,eラーニング,2025-08-02,6,15000,途中離脱,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021793,Excel スキルアップ eラーニング,eラーニング,2026-03-10,6,15000,完了,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021794,ビジネスマナー eラーニング,eラーニング,2025-10-02,4,10000,未着手,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021795,インサイダー取引 (年次),コンプライアンス,2024-08-11,2,5000,完了,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021796,個人情報保護 (年次),コンプライアンス,2024-12-27,2,5000,完了,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021797,インサイダー取引 (年次),コンプライアンス,2025-06-08,2,5000,完了,E001862,山田,男,34,Sales,Staff,1,2018-09-25,,,3.0,1.0,True,4.0
TR021798,ハラスメント防止 eラーニング,eラーニング,2024-10-21,2,8000,未着手,E001863,藤田,男,33,Consulting,Staff,1,2020-01-20,,,3.0,0.0,False,4.0
TR021799,タイムマネジメント eラーニング,eラーニング,2025-11-16,4,12000,完了,E001863,藤田,男,33,Consulting,Staff,1,2020-01-20,,,3.0,0.0,False,4.0
TR021800,タイムマネジメント eラーニング,eラーニング,2024-10-24,4,12000,途中離脱,E001863,藤田,男,33,Consulting,Staff,1,2020-01-20,,,3.0,0.0,False,4.0
TR021801,ハラスメント防止 eラーニング,eラーニング,2025-07-28,2,8000,完了,E001863,藤田,男,33,Consulting,Staff,1,2020-01-20,,,3.0,0.0,False,4.0
TR021802,ビジネスマナー eラーニング,eラーニング,2024-05-18,4,10000,途中離脱,E001863,藤田,男,33,Consulting,Staff,1,2020-01-20,,,3.0,0.0,False,4.0
TR021803,Excel スキルアップ eラーニング,eラーニング,2025-06-16,6,15000,途中離脱,E001863,藤田,男,33,Consulting,Staff,1,2020-01-20,,,3.0,0.0,False,4.0
TR021804,インサイダー取引 (年次),コンプライアンス,2024-11-19,2,5000,完了,E001863,藤田,男,33,Consulting,Staff,1,2020-01-20,,,3.0,0.0,False,4.0
TR021805,独占禁止法 (年次),コンプライアンス,2025-07-28,2,5000,完了,E001863,藤田,男,33,Consulting,Staff,1,2020-01-20,,,3.0,0.0,False,4.0
TR021806,インサイダー取引 (年次),コンプライアンス,2024-04-23,2,5000,完了,E001863,藤田,男,33,Consulting,Staff,1,2020-01-20,,,3.0,0.0,False,4.0
TR021807,英語ビジネス会話,ビジネススキル,2025-06-30,48,180000,途中離脱,E001864,松本,男,39,Marketing,Senior Staff,2,2016-12-02,,,3.0,1.0,True,4.0
TR021808,ビジネスライティング,ビジネススキル,2025-09-27,8,35000,完了,E001864,松本,男,39,Marketing,Senior Staff,2,2016-12-02,,,3.0,1.0,True,4.0
TR021809,ロジカルシンキング,ビジネススキル,2025-02-01,16,60000,完了,E001864,松本,男,39,Marketing,Senior Staff,2,2016-12-02,,,3.0,1.0,True,4.0
TR021810,交渉術,ビジネススキル,2024-07-23,8,45000,完了,E001864,松本,男,39,Marketing,Senior Staff,2,2016-12-02,,,3.0,1.0,True,4.0
TR021811,タイムマネジメント eラーニング,eラーニング,2025-09-22,4,12000,完了,E001864,松本,男,39,Marketing,Senior Staff,2,2016-12-02,,,3.0,1.0,True,4.0
TR021812,ビジネスマナー eラーニング,eラーニング,2025-02-23,4,10000,完了,E001864,松本,男,39,Marketing,Senior Staff,2,2016-12-02,,,3.0,1.0,True,4.0
TR021813,メンタルヘルス eラーニング,eラーニング,2026-02-21,2,8000,完了,E001864,松本,男,39,Marketing,Senior Staff,2,2016-12-02,,,3.0,1.0,True,4.0
TR021814,情報セキュリティ基礎 eラーニング,eラーニング,2024-09-04,3,10000,未着手,E001864,松本,男,39,Marketing,Senior Staff,2,2016-12-02,,,3.0,1.0,True,4.0
TR021815,メンタルヘルス eラーニング,eラーニング,2025-05-14,2,8000,完了,E001864,松本,男,39,Marketing,Senior Staff,2,2016-12-02,,,3.0,1.0,True,4.0
TR021816,インサイダー取引 (年次),コンプライアンス,2025-11-04,2,5000,完了,E001864,松本,男,39,Marketing,Senior Staff,2,2016-12-02,,,3.0,1.0,True,4.0
TR021817,インサイダー取引 (年次),コンプライアンス,2025-11-07,2,5000,完了,E001864,松本,男,39,Marketing,Senior Staff,2,2016-12-02,,,3.0,1.0,True,4.0
TR021818,個人情報保護 (年次),コンプライアンス,2025-12-21,2,5000,完了,E001864,松本,男,39,Marketing,Senior Staff,2,2016-12-02,,,3.0,1.0,True,4.0
TR021819,インサイダー取引 (年次),コンプライアンス,2025-08-11,2,5000,完了,E001864,松本,男,39,Marketing,Senior Staff,2,2016-12-02,,,3.0,1.0,True,4.0
TR021820,プレゼンテーション実践,ビジネススキル,2025-07-31,8,40000,途中離脱,E001865,藤田,男,37,Consulting,Manager,4,2011-06-12,,,3.0,0.0,False,4.0
TR021821,英語ビジネス会話,ビジネススキル,2025-02-01,48,180000,完了,E001865,藤田,男,37,Consulting,Manager,4,2011-06-12,,,3.0,0.0,False,4.0
TR021822,Excel スキルアップ eラーニング,eラーニング,2026-02-28,6,15000,完了,E001865,藤田,男,37,Consulting,Manager,4,2011-06-12,,,3.0,0.0,False,4.0
TR021823,情報セキュリティ基礎 eラーニング,eラーニング,2025-01-15,3,10000,未着手,E001865,藤田,男,37,Consulting,Manager,4,2011-06-12,,,3.0,0.0,False,4.0
TR021824,ビジネスマナー eラーニング,eラーニング,2024-07-12,4,10000,未着手,E001865,藤田,男,37,Consulting,Manager,4,2011-06-12,,,3.0,0.0,False,4.0
TR021825,情報セキュリティ基礎 eラーニング,eラーニング,2025-01-22,3,10000,途中離脱,E001865,藤田,男,37,Consulting,Manager,4,2011-06-12,,,3.0,0.0,False,4.0
TR021826,独占禁止法 (年次),コンプライアンス,2025-11-22,2,5000,途中離脱,E001865,藤田,男,37,Consulting,Manager,4,2011-06-12,,,3.0,0.0,False,4.0
TR021827,インサイダー取引 (年次),コンプライアンス,2024-04-20,2,5000,完了,E001865,藤田,男,37,Consulting,Manager,4,2011-06-12,,,3.0,0.0,False,4.0
TR021828,交渉術,ビジネススキル,2026-03-12,8,45000,完了,E001866,木村,男,26,Engineering,Senior Staff,2,2015-06-25,,,3.0,0.0,False,4.0
TR021829,ロジカルシンキング,ビジネススキル,2026-02-05,16,60000,完了,E001866,木村,男,26,Engineering,Senior Staff,2,2015-06-25,,,3.0,0.0,False,4.0
TR021830,交渉術,ビジネススキル,2025-01-26,8,45000,途中離脱,E001866,木村,男,26,Engineering,Senior Staff,2,2015-06-25,,,3.0,0.0,False,4.0
TR021831,情報セキュリティ基礎 eラーニング,eラーニング,2024-04-22,3,10000,途中離脱,E001866,木村,男,26,Engineering,Senior Staff,2,2015-06-25,,,3.0,0.0,False,4.0
TR021832,メンタルヘルス eラーニング,eラーニング,2025-08-05,2,8000,完了,E001866,木村,男,26,Engineering,Senior Staff,2,2015-06-25,,,3.0,0.0,False,4.0
TR021833,ハラスメント防止 eラーニング,eラーニング,2024-10-25,2,8000,完了,E001866,木村,男,26,Engineering,Senior Staff,2,2015-06-25,,,3.0,0.0,False,4.0
TR021834,情報セキュリティ基礎 eラーニング,eラーニング,2024-09-24,3,10000,未着手,E001866,木村,男,26,Engineering,Senior Staff,2,2015-06-25,,,3.0,0.0,False,4.0
TR021835,情報セキュリティ基礎 eラーニング,eラーニング,2024-07-22,3,10000,途中離脱,E001866,木村,男,26,Engineering,Senior Staff,2,2015-06-25,,,3.0,0.0,False,4.0
TR021836,独占禁止法 (年次),コンプライアンス,2025-05-05,2,5000,完了,E001866,木村,男,26,Engineering,Senior Staff,2,2015-06-25,,,3.0,0.0,False,4.0
TR021837,個人情報保護 (年次),コンプライアンス,2024-07-10,2,5000,完了,E001866,木村,男,26,Engineering,Senior Staff,2,2015-06-25,,,3.0,0.0,False,4.0
TR021838,Python プログラミング実践,テクニカル,2025-04-25,40,180000,完了,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021839,クラウドアーキテクト (AWS),テクニカル,2025-11-13,32,160000,完了,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021840,ビジネスライティング,ビジネススキル,2024-04-18,8,35000,完了,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021841,ビジネスライティング,ビジネススキル,2025-12-02,8,35000,完了,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021842,ロジカルシンキング,ビジネススキル,2024-05-10,16,60000,完了,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021843,タイムマネジメント eラーニング,eラーニング,2025-07-04,4,12000,完了,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021844,情報セキュリティ基礎 eラーニング,eラーニング,2025-12-18,3,10000,完了,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021845,Excel スキルアップ eラーニング,eラーニング,2025-10-04,6,15000,完了,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021846,タイムマネジメント eラーニング,eラーニング,2025-05-12,4,12000,未着手,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021847,情報セキュリティ基礎 eラーニング,eラーニング,2025-06-21,3,10000,途中離脱,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021848,独占禁止法 (年次),コンプライアンス,2025-05-22,2,5000,完了,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021849,インサイダー取引 (年次),コンプライアンス,2025-11-06,2,5000,完了,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021850,インサイダー取引 (年次),コンプライアンス,2025-10-09,2,5000,完了,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021851,個人情報保護 (年次),コンプライアンス,2024-09-24,2,5000,完了,E001867,伊藤,男,29,R&D,Staff,1,2019-07-14,,,4.0,0.0,False,4.0
TR021852,コーチングスキル,リーダーシップ,2024-07-17,24,120000,完了,E001868,前田,男,44,Marketing,Staff,1,2018-01-10,2024-10-17,個人事情,2.0,0.0,False,1.0
TR021853,ビジネスライティング,ビジネススキル,2024-07-27,8,35000,完了,E001868,前田,男,44,Marketing,Staff,1,2018-01-10,2024-10-17,個人事情,2.0,0.0,False,1.0
TR021854,情報セキュリティ基礎 eラーニング,eラーニング,2024-07-23,3,10000,途中離脱,E001868,前田,男,44,Marketing,Staff,1,2018-01-10,2024-10-17,個人事情,2.0,0.0,False,1.0
TR021855,タイムマネジメント eラーニング,eラーニング,2024-08-14,4,12000,未着手,E001868,前田,男,44,Marketing,Staff,1,2018-01-10,2024-10-17,個人事情,2.0,0.0,False,1.0
TR021856,メンタルヘルス eラーニング,eラーニング,2024-08-23,2,8000,完了,E001868,前田,男,44,Marketing,Staff,1,2018-01-10,2024-10-17,個人事情,2.0,0.0,False,1.0
TR021857,メンタルヘルス eラーニング,eラーニング,2024-06-26,2,8000,完了,E001868,前田,男,44,Marketing,Staff,1,2018-01-10,2024-10-17,個人事情,2.0,0.0,False,1.0
TR021858,ハラスメント防止 eラーニング,eラーニング,2024-04-07,2,8000,途中離脱,E001868,前田,男,44,Marketing,Staff,1,2018-01-10,2024-10-17,個人事情,2.0,0.0,False,1.0
TR021859,個人情報保護 (年次),コンプライアンス,2024-06-10,2,5000,完了,E001868,前田,男,44,Marketing,Staff,1,2018-01-10,2024-10-17,個人事情,2.0,0.0,False,1.0
TR021860,独占禁止法 (年次),コンプライアンス,2024-07-06,2,5000,完了,E001868,前田,男,44,Marketing,Staff,1,2018-01-10,2024-10-17,個人事情,2.0,0.0,False,1.0
