purchase_id,purchase_date,category,product_name,amount,channel,store_name,customer_id,customer_last_name,gender,age,prefecture,register_date,total_purchases,total_spent,customer_segment,is_first_purchase,days_since_last_in_category
PR0007468,2025-08-31,美容家電・小物,マッサージガン,46564,店舗,渋谷店,C02912,石川,男,42,福岡県,2022-02-18,3,297670,Loyal,False,991
PR0007471,2025-04-14,PC・タブレット,2-in-1 PC,319672,EC,,C02913,吉田,女,32,兵庫県,2025-04-11,2,489691,Regular,True,
PR0007470,2025-09-29,エアコン,エアコン 18畳用,170019,店舗,秋葉原店,C02913,吉田,女,32,兵庫県,2025-04-11,2,489691,Regular,False,
PR0007472,2025-05-24,ゲーム・玩具,据置型ゲーム機,20138,EC,,C02914,青木,男,40,北海道,2023-01-29,1,20138,Light,True,
PR0007474,2026-03-18,PC・タブレット,ノートPC 15型,323793,EC,,C02915,山田,女,42,千葉県,2024-01-03,2,580286,Regular,False,
PR0007473,2025-11-28,テレビ,4K テレビ 65型,256493,EC,,C02915,山田,女,42,千葉県,2024-01-03,2,580286,Regular,True,
PR0007475,2023-11-19,エアコン,エアコン 18畳用,298505,EC,,C02916,高橋,女,67,兵庫県,2023-11-08,1,298505,Inactive,True,
PR0007476,2024-05-24,テレビ,4K テレビ 50型,418473,EC,,C02917,青木,男,49,東京都,2023-07-13,2,472598,Regular,False,
PR0007477,2023-09-16,美容家電・小物,電気シェーバー,54125,店舗,天王寺店,C02917,青木,男,49,東京都,2023-07-13,2,472598,Regular,True,
PR0007478,2023-02-05,ゲーム・玩具,コントローラ,60219,EC,,C02918,岡田,男,33,宮城県,2021-10-05,2,342670,Inactive,False,
PR0007479,2023-01-22,洗濯機,乾燥機能付き 10kg,282451,EC,,C02918,岡田,男,33,宮城県,2021-10-05,2,342670,Inactive,True,
PR0007483,2024-06-25,PC・タブレット,ノートPC 13型,239044,EC,,C02919,清水,女,30,大阪府,2023-10-07,7,1007318,VIP,False,
PR0007480,2025-08-07,エアコン,業務用エアコン,149298,店舗,池袋店,C02919,清水,女,30,大阪府,2023-10-07,7,1007318,VIP,False,
PR0007484,2024-07-19,ゲーム・玩具,ボードゲーム,20631,EC,,C02919,清水,女,30,大阪府,2023-10-07,7,1007318,VIP,False,
PR0007481,2024-02-08,スマートフォン,ミドルレンジ機種,92725,EC,,C02919,清水,女,30,大阪府,2023-10-07,7,1007318,VIP,True,
PR0007482,2025-11-07,スマートフォン,スタンダード 128GB,198605,EC,,C02919,清水,女,30,大阪府,2023-10-07,7,1007318,VIP,False,638
PR0007486,2024-10-19,テレビ,スマートテレビ 43型,138569,EC,,C02919,清水,女,30,大阪府,2023-10-07,7,1007318,VIP,False,
PR0007485,2024-04-21,冷蔵庫,冷蔵庫 400L,168446,EC,,C02919,清水,女,30,大阪府,2023-10-07,7,1007318,VIP,False,
PR0007488,2024-06-29,PC・タブレット,ノートPC 13型,136605,店舗,天王寺店,C02920,岡田,男,27,京都府,2024-06-09,2,335811,Regular,True,
PR0007487,2025-10-24,冷蔵庫,冷蔵庫 400L,199206,店舗,秋葉原店,C02920,岡田,男,27,京都府,2024-06-09,2,335811,Regular,False,
PR0007491,2025-10-08,PC・タブレット,ゲーミングPC,205399,EC,,C02921,吉田,男,41,東京都,2022-09-21,6,1109840,VIP,False,
PR0007493,2023-08-09,エアコン,エアコン 18畳用,125019,店舗,大阪梅田店,C02921,吉田,男,41,東京都,2022-09-21,6,1109840,VIP,False,
PR0007494,2025-09-18,カメラ・ビデオ,アクションカメラ,214075,店舗,横浜駅前店,C02921,吉田,男,41,東京都,2022-09-21,6,1109840,VIP,False,
PR0007492,2023-01-01,ゲーム・玩具,携帯ゲーム機,34048,店舗,天王寺店,C02921,吉田,男,41,東京都,2022-09-21,6,1109840,VIP,True,
PR0007489,2024-12-12,スマートフォン,コンパクトモデル,142234,EC,,C02921,吉田,男,41,東京都,2022-09-21,6,1109840,VIP,False,
PR0007490,2023-09-04,冷蔵庫,フレンチドア 700L,389065,店舗,大阪梅田店,C02921,吉田,男,41,東京都,2022-09-21,6,1109840,VIP,False,
PR0007497,2022-05-31,PC・タブレット,ノートPC 13型,315653,店舗,天王寺店,C02922,佐々木,男,65,宮城県,2021-12-15,6,1184761,VIP,True,
PR0007498,2026-01-09,PC・タブレット,ノートPC 13型,114174,店舗,名古屋栄店,C02922,佐々木,男,65,宮城県,2021-12-15,6,1184761,VIP,False,1319
PR0007499,2025-02-28,エアコン,エアコン 14畳用,186182,店舗,横浜駅前店,C02922,佐々木,男,65,宮城県,2021-12-15,6,1184761,VIP,False,
PR0007500,2026-02-25,カメラ・ビデオ,ビデオカメラ,279362,店舗,天王寺店,C02922,佐々木,男,65,宮城県,2021-12-15,6,1184761,VIP,False,
PR0007495,2023-08-19,スマートフォン,コンパクトモデル,114947,店舗,渋谷店,C02922,佐々木,男,65,宮城県,2021-12-15,6,1184761,VIP,False,
PR0007496,2025-08-04,スマートフォン,ミドルレンジ機種,174443,店舗,天王寺店,C02922,佐々木,男,65,宮城県,2021-12-15,6,1184761,VIP,False,716
PR0007502,2025-07-28,ゲーム・玩具,据置型ゲーム機,36180,店舗,新宿店,C02923,山口,男,39,兵庫県,2025-07-02,2,108674,Regular,True,
PR0007501,2025-09-21,美容家電・小物,ドライヤー,72494,EC,,C02923,山口,男,39,兵庫県,2025-07-02,2,108674,Regular,False,
PR0007504,2025-12-26,テレビ,有機EL 75型,480477,EC,,C02924,渡辺,男,40,広島県,2021-08-02,2,767892,Regular,False,
PR0007503,2023-02-11,洗濯機,全自動 8kg,287415,店舗,秋葉原店,C02924,渡辺,男,40,広島県,2021-08-02,2,767892,Regular,True,
PR0007505,2025-09-01,PC・タブレット,ゲーミングPC,312189,EC,,C02925,佐藤,女,31,愛知県,2025-07-29,2,505355,Regular,True,
PR0007506,2026-02-28,スマートフォン,ミドルレンジ機種,193166,EC,,C02925,佐藤,女,31,愛知県,2025-07-29,2,505355,Regular,False,
PR0007507,2023-09-02,PC・タブレット,タブレット 10型,79774,店舗,横浜駅前店,C02926,小林,女,39,福岡県,2023-02-11,1,79774,Inactive,True,
PR0007509,2025-11-11,冷蔵庫,冷蔵庫 500L,129065,店舗,池袋店,C02927,後藤,男,55,兵庫県,2024-11-22,2,288252,Regular,False,
PR0007508,2025-09-27,洗濯機,縦型洗濯機,159187,店舗,大阪梅田店,C02927,後藤,男,55,兵庫県,2024-11-22,2,288252,Regular,True,
PR0007512,2025-12-19,エアコン,業務用エアコン,210602,店舗,横浜駅前店,C02928,山本,男,48,京都府,2023-05-19,3,764093,Loyal,False,
PR0007510,2025-11-04,スマートフォン,Pro モデル 512GB,141692,店舗,天王寺店,C02928,山本,男,48,京都府,2023-05-19,3,764093,Loyal,True,
PR0007511,2026-01-02,テレビ,4K テレビ 50型,411799,店舗,札幌駅前店,C02928,山本,男,48,京都府,2023-05-19,3,764093,Loyal,False,
PR0007513,2024-08-22,テレビ,4K テレビ 50型,383994,店舗,秋葉原店,C02929,田中,男,58,広島県,2023-07-04,1,383994,Light,True,
PR0007514,2026-01-19,PC・タブレット,2-in-1 PC,181863,店舗,池袋店,C02930,鈴木,男,75,愛知県,2022-07-26,4,806323,Loyal,False,
PR0007515,2023-11-29,エアコン,エアコン 6畳用,339422,店舗,渋谷店,C02930,鈴木,男,75,愛知県,2022-07-26,4,806323,Loyal,False,
PR0007517,2025-12-21,スマートフォン,コンパクトモデル,171829,店舗,天王寺店,C02930,鈴木,男,75,愛知県,2022-07-26,4,806323,Loyal,False,
PR0007516,2022-12-12,テレビ,スマートテレビ 43型,113209,店舗,札幌駅前店,C02930,鈴木,男,75,愛知県,2022-07-26,4,806323,Loyal,True,
PR0007518,2025-01-20,洗濯機,コンパクト洗濯機,196549,店舗,大阪梅田店,C02931,佐々木,男,48,埼玉県,2024-11-09,1,196549,Light,True,
PR0007519,2025-09-10,テレビ,プロジェクター,271234,EC,,C02932,遠藤,男,60,大阪府,2023-01-16,1,271234,Light,True,
PR0007520,2026-02-06,エアコン,エアコン 14畳用,289803,EC,,C02933,高橋,男,57,北海道,2021-06-29,2,594095,Regular,False,
PR0007521,2024-05-01,テレビ,有機EL 55型,304292,店舗,横浜駅前店,C02933,高橋,男,57,北海道,2021-06-29,2,594095,Regular,True,
PR0007522,2025-11-20,スマートフォン,ミドルレンジ機種,124890,EC,,C02935,田中,男,37,東京都,2025-09-29,1,124890,Light,True,
PR0007523,2025-05-12,エアコン,エアコン 6畳用,370849,店舗,横浜駅前店,C02936,林,男,75,兵庫県,2023-09-02,3,848149,Loyal,False,
PR0007525,2024-07-21,スマートフォン,ミドルレンジ機種,180704,EC,,C02936,林,男,75,兵庫県,2023-09-02,3,848149,Loyal,True,
PR0007524,2026-03-23,テレビ,プロジェクター,296596,店舗,新宿店,C02936,林,男,75,兵庫県,2023-09-02,3,848149,Loyal,False,
PR0007526,2023-12-03,スマートフォン,コンパクトモデル,74518,EC,,C02937,山下,男,41,埼玉県,2022-09-14,2,267428,Inactive,True,
PR0007527,2024-04-20,洗濯機,乾燥機能付き 10kg,192910,EC,,C02937,山下,男,41,埼玉県,2022-09-14,2,267428,Inactive,False,
PR0007533,2022-05-23,PC・タブレット,タブレット 10型,322118,店舗,名古屋栄店,C02938,林,男,71,北海道,2021-05-15,7,832330,VIP,False,
PR0007534,2026-03-22,PC・タブレット,ワークステーション,63927,店舗,天王寺店,C02938,林,男,71,北海道,2021-05-15,7,832330,VIP,False,1399
PR0007530,2025-11-28,カメラ・ビデオ,アクションカメラ,41787,店舗,横浜駅前店,C02938,林,男,71,北海道,2021-05-15,7,832330,VIP,False,
PR0007532,2025-12-20,スマートフォン,ミドルレンジ機種,136713,店舗,大阪梅田店,C02938,林,男,71,北海道,2021-05-15,7,832330,VIP,False,
PR0007531,2025-06-12,テレビ,スマートテレビ 43型,176311,店舗,新宿店,C02938,林,男,71,北海道,2021-05-15,7,832330,VIP,False,
PR0007528,2022-01-05,美容家電・小物,マッサージガン,41662,店舗,名古屋栄店,C02938,林,男,71,北海道,2021-05-15,7,832330,VIP,True,
PR0007529,2024-09-26,美容家電・小物,ヘアアイロン,49812,店舗,渋谷店,C02938,林,男,71,北海道,2021-05-15,7,832330,VIP,False,995
PR0007537,2025-06-24,PC・タブレット,タブレット 10型,222982,店舗,池袋店,C02939,石井,女,58,宮城県,2023-03-14,3,403280,Loyal,False,
PR0007536,2024-07-03,テレビ,4K テレビ 65型,163914,店舗,大阪梅田店,C02939,石井,女,58,宮城県,2023-03-14,3,403280,Loyal,True,
PR0007535,2026-01-29,美容家電・小物,マッサージガン,16384,店舗,大阪梅田店,C02939,石井,女,58,宮城県,2023-03-14,3,403280,Loyal,False,
PR0007539,2026-01-11,オーディオ,ターンテーブル,159311,EC,,C02940,中島,女,43,北海道,2025-09-19,2,195738,Regular,True,
PR0007538,2026-02-13,美容家電・小物,ドライヤー,36427,店舗,天王寺店,C02940,中島,女,43,北海道,2025-09-19,2,195738,Regular,False,
PR0007540,2024-09-02,ゲーム・玩具,ゲームソフト,56899,店舗,名古屋栄店,C02941,藤田,女,42,宮城県,2022-08-10,1,56899,Light,True,
PR0007541,2025-02-27,カメラ・ビデオ,ビデオカメラ,200633,EC,,C02942,坂本,男,25,神奈川県,2024-06-10,1,200633,Light,True,
PR0007542,2023-10-15,PC・タブレット,2-in-1 PC,117368,店舗,渋谷店,C02943,村上,女,39,宮城県,2022-05-18,1,117368,Inactive,True,
PR0007545,2023-05-09,スマートフォン,スタンダード 128GB,98377,店舗,大阪梅田店,C02944,吉田,女,75,大阪府,2022-12-20,4,488513,Loyal,False,
PR0007546,2026-03-14,スマートフォン,ミドルレンジ機種,78176,店舗,福岡天神店,C02944,吉田,女,75,大阪府,2022-12-20,4,488513,Loyal,False,1040
PR0007544,2025-08-15,テレビ,4K テレビ 65型,235498,EC,,C02944,吉田,女,75,大阪府,2022-12-20,4,488513,Loyal,False,
PR0007543,2023-02-02,美容家電・小物,ヘアアイロン,76462,EC,,C02944,吉田,女,75,大阪府,2022-12-20,4,488513,Loyal,True,
PR0007547,2021-08-22,スマートフォン,コンパクトモデル,100020,EC,,C02945,橋本,男,23,京都府,2021-05-30,3,556668,Inactive,False,
PR0007548,2024-03-18,スマートフォン,Pro モデル 512GB,57077,店舗,福岡天神店,C02945,橋本,男,23,京都府,2021-05-30,3,556668,Inactive,False,939
PR0007549,2021-06-06,テレビ,有機EL 75型,399571,店舗,天王寺店,C02945,橋本,男,23,京都府,2021-05-30,3,556668,Inactive,True,
PR0007552,2026-01-25,PC・タブレット,タブレット 10型,56076,店舗,渋谷店,C02946,渡辺,男,33,宮城県,2024-03-20,6,773284,VIP,False,
PR0007550,2026-03-02,ゲーム・玩具,ボードゲーム,57756,店舗,新宿店,C02946,渡辺,男,33,宮城県,2024-03-20,6,773284,VIP,False,
PR0007555,2026-02-21,スマートフォン,最新スマホ 256GB,100898,店舗,大阪梅田店,C02946,渡辺,男,33,宮城県,2024-03-20,6,773284,VIP,False,
PR0007551,2025-02-05,テレビ,4K テレビ 65型,326170,店舗,新宿店,C02946,渡辺,男,33,宮城県,2024-03-20,6,773284,VIP,False,
PR0007554,2024-11-19,洗濯機,ドラム式洗濯機,200189,店舗,福岡天神店,C02946,渡辺,男,33,宮城県,2024-03-20,6,773284,VIP,False,
PR0007553,2024-09-20,美容家電・小物,ヘアアイロン,32195,店舗,新宿店,C02946,渡辺,男,33,宮城県,2024-03-20,6,773284,VIP,True,
PR0007557,2024-03-22,エアコン,エアコン 6畳用,165157,EC,,C02947,橋本,女,54,大阪府,2022-10-07,3,336358,Loyal,False,
PR0007558,2024-12-03,スマートフォン,スタンダード 128GB,138409,EC,,C02947,橋本,女,54,大阪府,2022-10-07,3,336358,Loyal,False,
PR0007556,2023-09-07,美容家電・小物,電動歯ブラシ,32792,EC,,C02947,橋本,女,54,大阪府,2022-10-07,3,336358,Loyal,True,
PR0007559,2026-02-13,テレビ,4K テレビ 65型,87924,EC,,C02948,坂本,男,22,兵庫県,2025-05-22,1,87924,Light,True,
PR0007560,2026-03-28,オーディオ,Bluetoothスピーカー,82067,EC,,C02949,山崎,女,40,福岡県,2025-11-14,2,290242,Regular,False,
PR0007561,2026-03-12,カメラ・ビデオ,ドローン,208175,店舗,福岡天神店,C02949,山崎,女,40,福岡県,2025-11-14,2,290242,Regular,True,
PR0007564,2025-11-12,エアコン,エアコン 14畳用,83401,EC,,C02950,近藤,女,39,大阪府,2023-08-31,5,662420,VIP,False,
PR0007566,2025-03-03,オーディオ,ホームオーディオ,65855,EC,,C02950,近藤,女,39,大阪府,2023-08-31,5,662420,VIP,False,
PR0007565,2024-11-07,冷蔵庫,フレンチドア 700L,163261,EC,,C02950,近藤,女,39,大阪府,2023-08-31,5,662420,VIP,False,
PR0007562,2024-05-12,洗濯機,縦型洗濯機,306736,店舗,天王寺店,C02950,近藤,女,39,大阪府,2023-08-31,5,662420,VIP,True,
PR0007563,2024-05-14,美容家電・小物,電気シェーバー,43167,EC,,C02950,近藤,女,39,大阪府,2023-08-31,5,662420,VIP,False,
PR0007567,2025-12-21,美容家電・小物,美顔器,59743,EC,,C02951,中村,女,70,北海道,2023-02-19,1,59743,Light,True,
PR0007568,2023-11-23,スマートフォン,スタンダード 128GB,138223,店舗,天王寺店,C02952,石井,男,39,京都府,2021-07-14,2,383272,Inactive,False,
PR0007569,2021-09-28,洗濯機,縦型洗濯機,245049,店舗,新宿店,C02952,石井,男,39,京都府,2021-07-14,2,383272,Inactive,True,
PR0007571,2025-02-18,冷蔵庫,コンパクト冷蔵庫,227961,EC,,C02953,小川,男,49,福岡県,2025-01-30,2,285971,Regular,True,
PR0007570,2025-05-02,美容家電・小物,ドライヤー,58010,店舗,大阪梅田店,C02953,小川,男,49,福岡県,2025-01-30,2,285971,Regular,False,
PR0007572,2022-10-05,テレビ,スマートテレビ 43型,286261,店舗,横浜駅前店,C02954,斎藤,男,24,兵庫県,2022-03-18,1,286261,Inactive,True,
PR0007574,2025-06-20,カメラ・ビデオ,交換レンズ,188795,店舗,福岡天神店,C02955,長谷川,女,50,愛知県,2024-03-26,3,696697,Loyal,False,
PR0007573,2024-04-19,テレビ,4K テレビ 65型,478497,EC,,C02955,長谷川,女,50,愛知県,2024-03-26,3,696697,Loyal,True,
PR0007575,2024-05-16,美容家電・小物,美顔器,29405,EC,,C02955,長谷川,女,50,愛知県,2024-03-26,3,696697,Loyal,False,
PR0007577,2023-08-13,エアコン,業務用エアコン,302046,店舗,札幌駅前店,C02956,山崎,女,57,兵庫県,2021-04-06,2,564187,Inactive,False,
PR0007576,2022-12-02,テレビ,有機EL 55型,262141,店舗,札幌駅前店,C02956,山崎,女,57,兵庫県,2021-04-06,2,564187,Inactive,True,
PR0007578,2025-07-23,洗濯機,ドラム式洗濯機,197629,店舗,福岡天神店,C02957,岡田,男,39,埼玉県,2025-01-03,1,197629,Light,True,
PR0007579,2024-03-18,冷蔵庫,冷蔵庫 600L 大型,333421,EC,,C02958,伊藤,男,55,兵庫県,2021-10-29,1,333421,Inactive,True,
PR0007581,2025-11-18,PC・タブレット,タブレット 10型,218870,店舗,名古屋栄店,C02959,渡辺,男,37,兵庫県,2025-01-02,2,615717,Regular,False,
PR0007580,2025-06-28,テレビ,スマートテレビ 43型,396847,店舗,名古屋栄店,C02959,渡辺,男,37,兵庫県,2025-01-02,2,615717,Regular,True,
PR0007582,2026-02-16,美容家電・小物,マッサージガン,74148,店舗,横浜駅前店,C02960,村上,男,59,神奈川県,2025-11-29,1,74148,Light,True,
PR0007584,2023-06-28,エアコン,エアコン 10畳用,168668,店舗,大阪梅田店,C02961,井上,女,45,愛知県,2023-05-05,3,318036,Loyal,True,
PR0007585,2024-10-17,オーディオ,ホームオーディオ,136649,店舗,福岡天神店,C02961,井上,女,45,愛知県,2023-05-05,3,318036,Loyal,False,
PR0007583,2023-11-13,美容家電・小物,ヘアアイロン,12719,店舗,池袋店,C02961,井上,女,45,愛知県,2023-05-05,3,318036,Loyal,False,
PR0007586,2025-12-10,オーディオ,ホームオーディオ,38033,EC,,C02962,石井,女,56,神奈川県,2023-09-15,2,44771,Regular,False,
PR0007587,2025-03-20,美容家電・小物,電気シェーバー,6738,店舗,天王寺店,C02962,石井,女,56,神奈川県,2023-09-15,2,44771,Regular,True,
PR0007588,2024-04-24,PC・タブレット,ゲーミングPC,64098,店舗,天王寺店,C02963,吉田,男,30,京都府,2023-10-02,5,915610,VIP,False,
PR0007590,2025-06-14,エアコン,エアコン 6畳用,197888,店舗,渋谷店,C02963,吉田,男,30,京都府,2023-10-02,5,915610,VIP,False,
PR0007591,2025-02-06,スマートフォン,ハイエンド 1TB,170590,店舗,福岡天神店,C02963,吉田,男,30,京都府,2023-10-02,5,915610,VIP,False,
PR0007589,2024-02-22,冷蔵庫,冷蔵庫 600L 大型,403470,店舗,池袋店,C02963,吉田,男,30,京都府,2023-10-02,5,915610,VIP,True,
PR0007592,2024-10-06,美容家電・小物,マッサージガン,79564,店舗,福岡天神店,C02963,吉田,男,30,京都府,2023-10-02,5,915610,VIP,False,
PR0007594,2026-03-10,PC・タブレット,ノートPC 15型,304898,店舗,福岡天神店,C02964,山本,女,25,埼玉県,2024-04-14,4,587987,Loyal,False,
PR0007593,2024-09-19,オーディオ,サウンドバー,162042,店舗,福岡天神店,C02964,山本,女,25,埼玉県,2024-04-14,4,587987,Loyal,False,
PR0007595,2025-07-26,スマートフォン,ミドルレンジ機種,99756,店舗,札幌駅前店,C02964,山本,女,25,埼玉県,2024-04-14,4,587987,Loyal,False,
PR0007596,2024-08-27,美容家電・小物,電気シェーバー,21291,店舗,池袋店,C02964,山本,女,25,埼玉県,2024-04-14,4,587987,Loyal,True,
PR0007597,2023-05-01,洗濯機,全自動 8kg,327329,EC,,C02965,近藤,女,61,宮城県,2021-12-23,1,327329,Inactive,True,
PR0007599,2025-04-05,オーディオ,サウンドバー,71887,EC,,C02966,近藤,男,50,北海道,2025-02-01,3,285699,Loyal,True,
PR0007598,2025-12-07,ゲーム・玩具,VR ゴーグル,62121,EC,,C02966,近藤,男,50,北海道,2025-02-01,3,285699,Loyal,False,
PR0007600,2026-03-30,テレビ,4K テレビ 65型,151691,店舗,新宿店,C02966,近藤,男,50,北海道,2025-02-01,3,285699,Loyal,False,
PR0007603,2025-12-03,PC・タブレット,ゲーミングPC,113612,EC,,C02967,阿部,女,49,宮城県,2024-06-13,3,247105,Loyal,False,
PR0007602,2024-08-05,スマートフォン,最新スマホ 256GB,80984,EC,,C02967,阿部,女,49,宮城県,2024-06-13,3,247105,Loyal,False,
PR0007601,2024-06-17,美容家電・小物,美顔器,52509,EC,,C02967,阿部,女,49,宮城県,2024-06-13,3,247105,Loyal,True,
PR0007604,2025-08-10,エアコン,業務用エアコン,217713,店舗,横浜駅前店,C02968,斎藤,男,26,大阪府,2025-05-08,2,668335,Regular,True,
PR0007605,2025-09-09,冷蔵庫,コンパクト冷蔵庫,450622,EC,,C02968,斎藤,男,26,大阪府,2025-05-08,2,668335,Regular,False,
PR0007606,2022-05-07,冷蔵庫,冷蔵庫 400L,385834,EC,,C02969,高橋,男,35,神奈川県,2021-08-04,1,385834,Inactive,True,
PR0007607,2024-03-17,スマートフォン,ミドルレンジ機種,43912,EC,,C02970,阿部,女,51,愛知県,2023-08-25,2,355647,Inactive,False,
PR0007608,2023-10-22,洗濯機,乾燥機能付き 10kg,311735,店舗,横浜駅前店,C02970,阿部,女,51,愛知県,2023-08-25,2,355647,Inactive,True,
PR0007609,2025-04-25,PC・タブレット,ノートPC 13型,106847,店舗,天王寺店,C02971,田中,男,63,兵庫県,2024-04-17,1,106847,Light,True,
PR0007610,2024-07-07,PC・タブレット,ノートPC 13型,219791,EC,,C02972,藤田,女,52,福岡県,2023-12-17,1,219791,Light,True,
PR0007612,2023-05-13,PC・タブレット,ワークステーション,192454,EC,,C02973,小林,男,45,埼玉県,2022-05-19,2,260751,Inactive,False,
PR0007611,2023-03-17,美容家電・小物,ドライヤー,68297,店舗,福岡天神店,C02973,小林,男,45,埼玉県,2022-05-19,2,260751,Inactive,True,
PR0007613,2026-03-24,PC・タブレット,ノートPC 15型,332270,店舗,札幌駅前店,C02974,小林,女,42,兵庫県,2023-12-01,7,1237303,VIP,False,
PR0007617,2025-03-16,エアコン,エアコン 6畳用,129381,店舗,新宿店,C02974,小林,女,42,兵庫県,2023-12-01,7,1237303,VIP,False,
PR0007614,2025-05-01,オーディオ,ヘッドホン,187863,店舗,新宿店,C02974,小林,女,42,兵庫県,2023-12-01,7,1237303,VIP,False,
PR0007618,2023-12-26,カメラ・ビデオ,アクションカメラ,256746,店舗,新宿店,C02974,小林,女,42,兵庫県,2023-12-01,7,1237303,VIP,True,
PR0007619,2026-02-11,スマートフォン,Pro モデル 512GB,39762,店舗,新宿店,C02974,小林,女,42,兵庫県,2023-12-01,7,1237303,VIP,False,
PR0007616,2024-08-30,冷蔵庫,冷蔵庫 600L 大型,281927,店舗,名古屋栄店,C02974,小林,女,42,兵庫県,2023-12-01,7,1237303,VIP,False,
PR0007615,2026-01-13,美容家電・小物,ドライヤー,9354,店舗,名古屋栄店,C02974,小林,女,42,兵庫県,2023-12-01,7,1237303,VIP,False,
PR0007620,2023-12-01,PC・タブレット,ゲーミングPC,204791,店舗,福岡天神店,C02975,山崎,女,54,宮城県,2023-10-31,4,472623,Loyal,True,
PR0007622,2025-02-14,カメラ・ビデオ,ビデオカメラ,139555,店舗,横浜駅前店,C02975,山崎,女,54,宮城県,2023-10-31,4,472623,Loyal,False,
PR0007623,2024-04-01,テレビ,スマートテレビ 43型,109209,EC,,C02975,山崎,女,54,宮城県,2023-10-31,4,472623,Loyal,False,
PR0007621,2024-02-17,美容家電・小物,マッサージガン,19068,店舗,新宿店,C02975,山崎,女,54,宮城県,2023-10-31,4,472623,Loyal,False,
PR0007625,2025-07-08,PC・タブレット,ノートPC 13型,215131,店舗,名古屋栄店,C02976,井上,女,51,北海道,2023-01-07,3,421286,Loyal,False,
PR0007626,2024-05-12,オーディオ,Bluetoothスピーカー,73637,店舗,新宿店,C02976,井上,女,51,北海道,2023-01-07,3,421286,Loyal,True,
PR0007624,2025-03-13,テレビ,4K テレビ 50型,132518,店舗,大阪梅田店,C02976,井上,女,51,北海道,2023-01-07,3,421286,Loyal,False,
PR0007628,2025-09-23,オーディオ,ターンテーブル,37032,店舗,札幌駅前店,C02977,林,男,57,神奈川県,2025-07-22,3,594576,Loyal,True,
PR0007627,2025-11-28,カメラ・ビデオ,コンパクトデジカメ,200729,EC,,C02977,林,男,57,神奈川県,2025-07-22,3,594576,Loyal,False,
PR0007629,2026-03-24,冷蔵庫,フレンチドア 700L,356815,EC,,C02977,林,男,57,神奈川県,2025-07-22,3,594576,Loyal,False,
PR0007630,2024-11-02,スマートフォン,コンパクトモデル,91684,EC,,C02978,山田,女,48,福岡県,2024-08-26,1,91684,Light,True,
PR0007632,2025-09-25,PC・タブレット,ワークステーション,326625,店舗,大阪梅田店,C02979,吉田,女,32,京都府,2025-07-08,3,623589,Loyal,False,
PR0007633,2025-10-15,テレビ,4K テレビ 50型,267177,店舗,札幌駅前店,C02979,吉田,女,32,京都府,2025-07-08,3,623589,Loyal,False,
PR0007631,2025-08-11,美容家電・小物,電動歯ブラシ,29787,店舗,札幌駅前店,C02979,吉田,女,32,京都府,2025-07-08,3,623589,Loyal,True,
PR0007634,2025-07-11,カメラ・ビデオ,ミラーレス一眼,65812,店舗,札幌駅前店,C02980,渡辺,男,56,埼玉県,2025-04-03,1,65812,Light,True,
PR0007637,2023-04-19,カメラ・ビデオ,交換レンズ,192225,店舗,福岡天神店,C02981,木村,男,58,愛知県,2022-11-11,3,575453,Loyal,True,
PR0007636,2025-12-04,テレビ,4K テレビ 50型,257407,店舗,名古屋栄店,C02981,木村,男,58,愛知県,2022-11-11,3,575453,Loyal,False,
PR0007635,2024-02-08,冷蔵庫,冷蔵庫 600L 大型,125821,店舗,福岡天神店,C02981,木村,男,58,愛知県,2022-11-11,3,575453,Loyal,False,
PR0007639,2025-01-27,スマートフォン,スタンダード 128GB,143113,店舗,新宿店,C02982,鈴木,女,45,千葉県,2023-06-26,2,498684,Regular,False,
PR0007638,2025-01-06,テレビ,4K テレビ 65型,355571,店舗,名古屋栄店,C02982,鈴木,女,45,千葉県,2023-06-26,2,498684,Regular,True,
PR0007641,2023-09-04,PC・タブレット,2-in-1 PC,53550,店舗,大阪梅田店,C02983,橋本,男,32,福岡県,2022-05-05,2,204470,Inactive,True,
PR0007640,2024-01-28,スマートフォン,最新スマホ 256GB,150920,店舗,福岡天神店,C02983,橋本,男,32,福岡県,2022-05-05,2,204470,Inactive,False,
PR0007644,2025-05-31,ゲーム・玩具,ゲームソフト,76540,店舗,秋葉原店,C02984,松本,男,32,大阪府,2024-01-13,4,574783,Loyal,True,
PR0007642,2026-01-18,スマートフォン,ハイエンド 1TB,156788,EC,,C02984,松本,男,32,大阪府,2024-01-13,4,574783,Loyal,False,
PR0007643,2025-07-20,テレビ,4K テレビ 50型,83648,EC,,C02984,松本,男,32,大阪府,2024-01-13,4,574783,Loyal,False,
PR0007645,2026-01-27,洗濯機,乾燥機能付き 10kg,257807,店舗,大阪梅田店,C02984,松本,男,32,大阪府,2024-01-13,4,574783,Loyal,False,
PR0007646,2023-11-09,エアコン,エアコン 18畳用,172686,店舗,名古屋栄店,C02985,鈴木,女,54,京都府,2023-07-15,2,558689,Regular,True,
PR0007647,2025-06-18,テレビ,有機EL 55型,386003,店舗,新宿店,C02985,鈴木,女,54,京都府,2023-07-15,2,558689,Regular,False,
PR0007648,2023-02-25,エアコン,エアコン 10畳用,344590,店舗,秋葉原店,C02986,清水,女,64,広島県,2021-07-05,3,1089557,Loyal,False,
