order_line_id,order_id,order_datetime,quantity,unit_price,line_total,channel,device,product_id,product_name,major_category,minor_category,customer_id,customer_last_name,gender,age,prefecture,register_date,churn_date,acquisition_channel,total_orders,total_spent,first_month_orders,loyalty_tier
OL0038629,ORD023173,2025-08-01 15:42:00,1,3800,3800,Organic Search,Mobile,P0045,帽子,ファッション,小物,C000743,阿部,女,45.0,東京都,2025-01-24,,Referral,11.0,153884.0,0.0,Loyal
OL0038630,ORD023174,2025-01-15 19:03:00,1,2200,2200,SNS Ad,PC,P0166,学習参考書,書籍,学習,,,,,,,,,,,,
OL0038631,ORD023174,2025-01-15 19:03:00,1,880,880,SNS Ad,PC,P0089,白だし,食品,調味料,,,,,,,,,,,,
OL0038632,ORD023175,2025-09-28 21:51:00,1,5800,5800,Direct,Mobile,P0270,ランニングウェア,スポーツ,ウェア,C001267,青木,男,21.0,東京都,2025-02-15,,Referral,1.0,5800.0,0.0,Light
OL0038633,ORD023176,2025-07-14 19:55:00,1,5800,5220,Referral,Mobile,P0268,ジャージ,スポーツ,ウェア,C001995,岡田,女,33.0,東京都,2024-04-17,,Referral,12.0,192314.0,1.0,VIP
OL0038634,ORD023177,2024-04-03 17:18:00,1,580,580,Referral,Mobile,P0226,トイレットペーパー12ロール,ホーム・日用品,紙製品,,,,,,,,,,,,
OL0038635,ORD023178,2025-10-15 22:18:00,1,19800,19800,Email,PC,P0062,フードプロセッサ,家電,キッチン,,,,,,,,,,,,
OL0038636,ORD023178,2025-10-15 22:18:00,1,5200,4680,Email,PC,P0019,タイトスカート,ファッション,ボトムス,,,,,,,,,,,,
OL0038637,ORD023179,2025-10-18 11:35:00,1,1800,1800,Paid Search,Mobile,P0143,推理小説,書籍,文芸,C001964,山本,男,38.0,東京都,2024-06-29,,Paid Search,42.0,790872.0,2.0,VIP
OL0038638,ORD023180,2026-02-27 14:43:00,1,4800,4800,Direct,PC,P0004,ストライプシャツ,ファッション,トップス,C000138,石井,女,41.0,埼玉県,2024-12-02,,Direct,30.0,256899.0,0.0,VIP
OL0038639,ORD023180,2026-02-27 14:43:00,1,9800,8330,Direct,PC,P0274,フィットネストラッカー,スポーツ,アクセサリー,C000138,石井,女,41.0,埼玉県,2024-12-02,,Direct,30.0,256899.0,0.0,VIP
OL0038640,ORD023180,2026-02-27 14:43:00,1,2480,2480,Direct,PC,P0260,バランスボール,スポーツ,フィットネス,C000138,石井,女,41.0,埼玉県,2024-12-02,,Direct,30.0,256899.0,0.0,VIP
OL0038641,ORD023181,2025-10-17 21:22:00,1,4280,4280,Organic Search,PC,P0119,お米10kg,食品,主食,C001011,鈴木,男,29.0,神奈川県,2024-12-27,,SNS Ad,27.0,276646.0,0.0,VIP
OL0038642,ORD023182,2025-09-25 19:19:00,1,1800,1710,Referral,PC,P0204,スタイリング剤,コスメ・ビューティ,ヘアケア,C000607,山本,女,45.0,京都府,2024-11-27,,Direct,35.0,336232.0,6.0,VIP
OL0038643,ORD023183,2026-02-15 22:38:00,1,4200,4200,Organic Search,Tablet,P0043,マフラー,ファッション,小物,C000438,小林,女,33.0,神奈川県,2025-04-25,,Direct,6.0,26140.0,1.0,Regular
OL0038644,ORD023184,2026-02-27 18:47:00,1,1800,1800,Direct,Mobile,P0186,洗顔フォーム,コスメ・ビューティ,スキンケア,C001417,後藤,女,45.0,北海道,2025-01-31,,Direct,22.0,152968.0,0.0,VIP
OL0038645,ORD023185,2024-12-23 06:00:00,1,48000,48000,Referral,Mobile,P0050,プロジェクター,家電,AV家電,C001387,高橋,女,37.0,埼玉県,2024-11-28,2025-03-27,Paid Search,2.0,85620.0,2.0,Inactive
OL0038646,ORD023186,2024-05-12 09:57:00,1,6800,6800,Organic Search,Mobile,P0179,美容液,コスメ・ビューティ,スキンケア,,,,,,,,,,,,
OL0038647,ORD023186,2024-05-12 09:57:00,1,680,680,Organic Search,Mobile,P0224,ジップロック,ホーム・日用品,キッチン用品,,,,,,,,,,,,
OL0038648,ORD023186,2024-05-12 09:57:00,3,1280,3840,Organic Search,Mobile,P0103,オーガニックコーヒー,食品,飲料,,,,,,,,,,,,
OL0038649,ORD023187,2025-08-15 19:02:00,3,8800,23760,Referral,PC,P0037,ショルダーバッグ,ファッション,バッグ,C001747,藤田,女,20.0,広島県,2024-06-09,,Referral,40.0,780983.0,3.0,VIP
OL0038650,ORD023187,2025-08-15 19:02:00,1,1280,1280,Referral,PC,P0272,ボトル,スポーツ,アクセサリー,C001747,藤田,女,20.0,広島県,2024-06-09,,Referral,40.0,780983.0,3.0,VIP
OL0038651,ORD023187,2025-08-15 19:02:00,1,2800,2800,Referral,PC,P0203,ヘアオイル,コスメ・ビューティ,ヘアケア,C001747,藤田,女,20.0,広島県,2024-06-09,,Referral,40.0,780983.0,3.0,VIP
OL0038652,ORD023188,2026-01-13 09:16:00,1,12800,12800,Organic Search,PC,P0180,プレミアム美容液,コスメ・ビューティ,スキンケア,C000112,小川,女,51.0,東京都,2024-07-17,,Organic Search,40.0,458148.0,3.0,VIP
OL0038653,ORD023189,2025-08-08 19:34:00,1,1800,1530,Direct,Mobile,P0083,有機オリーブオイル,食品,調味料,C000260,阿部,女,49.0,千葉県,2024-09-27,,Referral,8.0,85410.0,0.0,Loyal
OL0038654,ORD023190,2024-06-25 17:38:00,1,2480,2232,SNS Ad,Mobile,P0149,マーケティング本,書籍,ビジネス,C000053,加藤,女,31.0,兵庫県,2024-05-26,,Direct,43.0,346126.0,2.0,VIP
OL0038655,ORD023191,2025-05-02 12:37:00,1,1680,1596,SNS Ad,Mobile,P0108,スパークリング水12本,食品,飲料,C001070,近藤,男,20.0,愛知県,2025-04-05,,Organic Search,22.0,110786.0,4.0,Loyal
OL0038656,ORD023192,2026-02-07 18:06:00,1,5800,5510,Organic Search,Mobile,P0018,フレアスカート,ファッション,ボトムス,C001366,松本,女,20.0,東京都,2025-11-19,,Direct,12.0,107650.0,3.0,Loyal
OL0038657,ORD023193,2024-11-08 18:12:00,1,5200,5200,Organic Search,Mobile,P0044,ストール,ファッション,小物,,,,,,,,,,,,
OL0038658,ORD023193,2024-11-08 18:12:00,1,6800,6800,Organic Search,Mobile,P0021,ロングスカート,ファッション,ボトムス,,,,,,,,,,,,
OL0038659,ORD023193,2024-11-08 18:12:00,1,12800,12160,Organic Search,Mobile,P0026,ジャケット,ファッション,アウター,,,,,,,,,,,,
OL0038660,ORD023194,2025-08-14 13:31:00,1,14800,14800,Email,Mobile,P0275,キャンプテント,スポーツ,アウトドア,,,,,,,,,,,,
OL0038661,ORD023194,2025-08-14 13:31:00,1,18800,18800,Email,Mobile,P0031,モッズコート,ファッション,アウター,,,,,,,,,,,,
OL0038662,ORD023195,2026-02-20 11:18:00,3,18800,56400,Email,Mobile,P0053,ヘッドホン,家電,AV家電,C000890,井上,女,27.0,愛知県,2024-12-04,,Organic Search,26.0,288192.0,3.0,VIP
OL0038663,ORD023196,2025-11-30 12:21:00,1,3500,3500,Direct,Mobile,P0003,ロングスリーブT,ファッション,トップス,,,,,,,,,,,,
OL0038664,ORD023196,2025-11-30 12:21:00,1,18800,18800,Direct,Mobile,P0031,モッズコート,ファッション,アウター,,,,,,,,,,,,
OL0038665,ORD023196,2025-11-30 12:21:00,1,8800,8800,Direct,Mobile,P0037,ショルダーバッグ,ファッション,バッグ,,,,,,,,,,,,
OL0038666,ORD023196,2025-11-30 12:21:00,1,4800,4800,Direct,Mobile,P0191,アイシャドウパレット,コスメ・ビューティ,メイク,,,,,,,,,,,,
OL0038667,ORD023197,2025-10-26 22:00:00,1,1980,1980,Paid Search,Mobile,P0147,ビジネス書 新刊,書籍,ビジネス,C001590,斎藤,男,29.0,京都府,2024-04-28,,Organic Search,49.0,429898.0,5.0,VIP
OL0038668,ORD023197,2025-10-26 22:00:00,1,1280,1280,Paid Search,Mobile,P0232,フェイスタオル3枚,ホーム・日用品,バスルーム,C001590,斎藤,男,29.0,京都府,2024-04-28,,Organic Search,49.0,429898.0,5.0,VIP
OL0038669,ORD023197,2025-10-26 22:00:00,1,3800,3800,Paid Search,Mobile,P0164,写真集,書籍,趣味,C001590,斎藤,男,29.0,京都府,2024-04-28,,Organic Search,49.0,429898.0,5.0,VIP
OL0038670,ORD023198,2026-01-08 08:56:00,1,2800,2240,Email,Mobile,P0150,経営戦略本,書籍,ビジネス,C001125,佐々木,女,20.0,京都府,2024-05-14,,Email,40.0,382145.0,2.0,VIP
OL0038671,ORD023198,2026-01-08 08:56:00,1,4200,3570,Email,Mobile,P0010,スウェット,ファッション,トップス,C001125,佐々木,女,20.0,京都府,2024-05-14,,Email,40.0,382145.0,2.0,VIP
OL0038672,ORD023199,2025-02-24 22:09:00,3,4280,12840,Direct,Mobile,P0259,ダンベル5kg,スポーツ,フィットネス,,,,,,,,,,,,
OL0038673,ORD023200,2025-01-19 21:57:00,1,2800,2800,Paid Search,Mobile,P0190,コンシーラー,コスメ・ビューティ,メイク,,,,,,,,,,,,
OL0038674,ORD023200,2025-01-19 21:57:00,1,12800,12800,Paid Search,Mobile,P0034,ブーツ,ファッション,シューズ,,,,,,,,,,,,
OL0038675,ORD023201,2024-07-26 17:08:00,1,2800,2800,Paid Search,Mobile,P0176,化粧水,コスメ・ビューティ,スキンケア,,,,,,,,,,,,
OL0038676,ORD023202,2026-03-05 21:37:00,1,6800,6120,SNS Ad,Mobile,P0061,電気ケトル,家電,キッチン,C001530,山本,女,22.0,東京都,2026-01-30,,Direct,4.0,27396.0,2.0,Regular
OL0038677,ORD023203,2025-06-13 19:51:00,1,4200,4200,SNS Ad,Mobile,P0043,マフラー,ファッション,小物,C000571,村上,女,44.0,神奈川県,2025-04-11,,Paid Search,24.0,190313.0,5.0,VIP
OL0038678,ORD023203,2025-06-13 19:51:00,1,7800,7410,SNS Ad,Mobile,P0016,ジーンズ,ファッション,ボトムス,C000571,村上,女,44.0,神奈川県,2025-04-11,,Paid Search,24.0,190313.0,5.0,VIP
OL0038679,ORD023204,2025-09-18 17:21:00,1,3800,3800,Paid Search,PC,P0017,ショートパンツ,ファッション,ボトムス,C000271,池田,女,30.0,神奈川県,2024-08-15,,SNS Ad,9.0,50696.0,0.0,Frequent
OL0038680,ORD023205,2024-10-18 15:23:00,1,32800,32800,SNS Ad,Mobile,P0066,空気清浄機,家電,生活家電,C000980,中村,女,54.0,広島県,2024-09-03,,SNS Ad,7.0,183080.0,0.0,Loyal
OL0038681,ORD023206,2025-12-19 23:10:00,1,580,522,Direct,PC,P0218,漂白剤,ホーム・日用品,洗濯,C000230,池田,女,61.0,神奈川県,2025-02-23,,Paid Search,8.0,71842.0,0.0,Frequent
OL0038682,ORD023207,2025-07-24 20:22:00,1,2280,2280,Direct,PC,P0183,フェイスマスク10枚,コスメ・ビューティ,スキンケア,,,,,,,,,,,,
OL0038683,ORD023207,2025-07-24 20:22:00,1,2800,2800,Direct,PC,P0193,マスカラ,コスメ・ビューティ,メイク,,,,,,,,,,,,
OL0038684,ORD023207,2025-07-24 20:22:00,1,3800,3800,Direct,PC,P0202,ヘアマスク,コスメ・ビューティ,ヘアケア,,,,,,,,,,,,
OL0038685,ORD023208,2025-05-02 21:58:00,1,3280,3280,SNS Ad,PC,P0245,衣装ケース,ホーム・日用品,収納,C000859,坂本,男,30.0,東京都,2024-08-27,,Organic Search,6.0,46184.0,0.0,Frequent
OL0038686,ORD023208,2025-05-02 21:58:00,1,280,280,SNS Ad,PC,P0223,ラップ,ホーム・日用品,キッチン用品,C000859,坂本,男,30.0,東京都,2024-08-27,,Organic Search,6.0,46184.0,0.0,Frequent
OL0038687,ORD023208,2025-05-02 21:58:00,1,2800,2800,SNS Ad,PC,P0178,乳液,コスメ・ビューティ,スキンケア,C000859,坂本,男,30.0,東京都,2024-08-27,,Organic Search,6.0,46184.0,0.0,Frequent
OL0038688,ORD023209,2025-04-10 14:54:00,1,2880,2736,Direct,Mobile,P0112,ワイン赤,食品,飲料,C000108,後藤,女,37.0,千葉県,2024-10-04,,Direct,39.0,417097.0,5.0,VIP
OL0038689,ORD023209,2025-04-10 14:54:00,1,4800,4560,Direct,Mobile,P0271,スポーツバッグ,スポーツ,バッグ,C000108,後藤,女,37.0,千葉県,2024-10-04,,Direct,39.0,417097.0,5.0,VIP
OL0038690,ORD023209,2025-04-10 14:54:00,1,2200,2090,Direct,Mobile,P0144,歴史小説,書籍,文芸,C000108,後藤,女,37.0,千葉県,2024-10-04,,Direct,39.0,417097.0,5.0,VIP
OL0038691,ORD023209,2025-04-10 14:54:00,1,1800,1800,Direct,Mobile,P0145,SF小説,書籍,文芸,C000108,後藤,女,37.0,千葉県,2024-10-04,,Direct,39.0,417097.0,5.0,VIP
OL0038692,ORD023210,2025-03-19 16:30:00,2,3800,7600,Email,PC,P0202,ヘアマスク,コスメ・ビューティ,ヘアケア,C001739,清水,女,69.0,北海道,2024-06-06,,Paid Search,13.0,259870.0,0.0,VIP
OL0038693,ORD023211,2025-10-13 21:28:00,1,680,544,Organic Search,Mobile,P0088,みりん,食品,調味料,C000675,木村,男,49.0,愛知県,2025-10-11,,SNS Ad,13.0,122178.0,4.0,Loyal
OL0038694,ORD023212,2024-09-22 22:58:00,1,1200,1140,Paid Search,PC,P0198,ネイルカラー,コスメ・ビューティ,メイク,C001316,林,女,36.0,神奈川県,2024-07-19,,Organic Search,13.0,91326.0,1.0,Loyal
OL0038695,ORD023213,2025-12-09 10:36:00,1,2280,2280,Email,Mobile,P0246,クッション,ホーム・日用品,リビング,C000572,中島,女,31.0,兵庫県,2025-07-25,,Referral,4.0,24120.0,1.0,Regular
OL0038696,ORD023213,2025-12-09 10:36:00,1,480,480,Email,Mobile,P0254,掃除機シート,ホーム・日用品,清掃,C000572,中島,女,31.0,兵庫県,2025-07-25,,Referral,4.0,24120.0,1.0,Regular
OL0038697,ORD023213,2025-12-09 10:36:00,1,6800,5780,Email,Mobile,P0024,シャツワンピース,ファッション,ドレス,C000572,中島,女,31.0,兵庫県,2025-07-25,,Referral,4.0,24120.0,1.0,Regular
OL0038698,ORD023214,2025-04-11 16:53:00,1,1800,1800,Email,Mobile,P0214,日焼け止めスプレー,コスメ・ビューティ,UV対策,C001297,木村,男,37.0,愛知県,2024-07-05,,SNS Ad,18.0,157839.0,1.0,Loyal
OL0038699,ORD023215,2025-05-31 15:22:00,1,19800,19800,Referral,PC,P0028,ダウンジャケット,ファッション,アウター,C000664,橋本,女,37.0,神奈川県,2024-04-26,,Email,15.0,136078.0,0.0,Loyal
OL0038700,ORD023216,2025-01-22 20:53:00,1,12800,12160,Organic Search,Mobile,P0034,ブーツ,ファッション,シューズ,,,,,,,,,,,,
OL0038701,ORD023217,2025-01-29 22:01:00,1,3800,3800,Organic Search,PC,P0045,帽子,ファッション,小物,,,,,,,,,,,,
OL0038702,ORD023217,2025-01-29 22:01:00,1,1280,1280,Organic Search,PC,P0257,ヨガブロック,スポーツ,フィットネス,,,,,,,,,,,,
OL0038703,ORD023218,2024-09-12 09:53:00,1,59800,59800,Organic Search,Mobile,P0048,4Kテレビ43型,家電,AV家電,C001752,中村,男,53.0,神奈川県,2024-08-29,,Organic Search,46.0,622475.0,4.0,VIP
OL0038704,ORD023219,2024-12-09 23:27:00,1,1800,1620,Email,PC,P0186,洗顔フォーム,コスメ・ビューティ,スキンケア,C001487,高橋,女,41.0,広島県,2024-07-03,,Paid Search,13.0,108740.0,0.0,Loyal
OL0038705,ORD023220,2025-03-01 20:15:00,1,28800,28800,SNS Ad,Mobile,P0055,炊飯器5合,家電,キッチン,C000282,鈴木,女,64.0,千葉県,2025-01-23,,Organic Search,23.0,332316.0,0.0,VIP
OL0038706,ORD023220,2025-03-01 20:15:00,1,1800,1800,SNS Ad,Mobile,P0146,ファンタジー小説,書籍,文芸,C000282,鈴木,女,64.0,千葉県,2025-01-23,,Organic Search,23.0,332316.0,0.0,VIP
OL0038707,ORD023220,2025-03-01 20:15:00,1,680,680,SNS Ad,Mobile,P0217,柔軟剤,ホーム・日用品,洗濯,C000282,鈴木,女,64.0,千葉県,2025-01-23,,Organic Search,23.0,332316.0,0.0,VIP
OL0038708,ORD023220,2025-03-01 20:15:00,1,7800,7800,SNS Ad,Mobile,P0016,ジーンズ,ファッション,ボトムス,C000282,鈴木,女,64.0,千葉県,2025-01-23,,Organic Search,23.0,332316.0,0.0,VIP
OL0038709,ORD023221,2025-05-20 19:17:00,1,4800,4800,Direct,Mobile,P0004,ストライプシャツ,ファッション,トップス,C001798,坂本,男,44.0,愛知県,2025-03-19,,Paid Search,8.0,57932.0,0.0,Frequent
OL0038710,ORD023222,2025-09-12 19:13:00,1,12800,12800,Email,Mobile,P0026,ジャケット,ファッション,アウター,C000695,岡田,女,43.0,東京都,2025-08-08,,Organic Search,3.0,43972.0,0.0,Regular
OL0038711,ORD023222,2025-09-12 19:13:00,1,5800,5800,Email,Mobile,P0018,フレアスカート,ファッション,ボトムス,C000695,岡田,女,43.0,東京都,2025-08-08,,Organic Search,3.0,43972.0,0.0,Regular
OL0038712,ORD023222,2025-09-12 19:13:00,1,2280,1824,Email,Mobile,P0183,フェイスマスク10枚,コスメ・ビューティ,スキンケア,C000695,岡田,女,43.0,東京都,2025-08-08,,Organic Search,3.0,43972.0,0.0,Regular
OL0038713,ORD023223,2025-01-10 10:42:00,2,3200,5760,Referral,Mobile,P0002,オーガニックTシャツ,ファッション,トップス,,,,,,,,,,,,
OL0038714,ORD023224,2026-01-31 21:31:00,1,12800,12800,Referral,Mobile,P0059,トースター,家電,キッチン,C000083,伊藤,男,29.0,埼玉県,2024-05-02,,Direct,47.0,444588.0,3.0,VIP
OL0038715,ORD023225,2024-07-31 19:42:00,1,3800,3800,Referral,Mobile,P0017,ショートパンツ,ファッション,ボトムス,C001981,岡田,男,26.0,神奈川県,2024-06-25,2025-12-06,Referral,5.0,65620.0,2.0,Inactive
OL0038716,ORD023225,2024-07-31 19:42:00,1,7800,7020,Referral,Mobile,P0016,ジーンズ,ファッション,ボトムス,C001981,岡田,男,26.0,神奈川県,2024-06-25,2025-12-06,Referral,5.0,65620.0,2.0,Inactive
OL0038717,ORD023225,2024-07-31 19:42:00,1,14800,14800,Referral,Mobile,P0027,テーラードジャケット,ファッション,アウター,C001981,岡田,男,26.0,神奈川県,2024-06-25,2025-12-06,Referral,5.0,65620.0,2.0,Inactive
OL0038718,ORD023226,2026-01-03 15:02:00,1,12800,12800,Organic Search,PC,P0034,ブーツ,ファッション,シューズ,,,,,,,,,,,,
OL0038719,ORD023227,2025-03-18 23:57:00,1,4800,4800,Direct,Mobile,P0177,高機能化粧水,コスメ・ビューティ,スキンケア,C000102,加藤,男,36.0,千葉県,2024-12-26,2025-05-10,Email,2.0,5633.0,0.0,Inactive
OL0038720,ORD023228,2026-01-20 19:47:00,1,12800,12800,Paid Search,Mobile,P0059,トースター,家電,キッチン,C001217,高橋,女,51.0,東京都,2025-12-29,,SNS Ad,6.0,65307.0,2.0,Frequent
OL0038721,ORD023228,2026-01-20 19:47:00,3,980,2646,Paid Search,Mobile,P0244,ハンガー10本,ホーム・日用品,収納,C001217,高橋,女,51.0,東京都,2025-12-29,,SNS Ad,6.0,65307.0,2.0,Frequent
OL0038722,ORD023229,2026-01-14 21:25:00,1,12800,12800,SNS Ad,Mobile,P0008,カシミアニット,ファッション,トップス,,,,,,,,,,,,
OL0038723,ORD023229,2026-01-14 21:25:00,1,58000,58000,SNS Ad,Mobile,P0077,タブレット,家電,PC・スマホ,,,,,,,,,,,,
OL0038724,ORD023229,2026-01-14 21:25:00,1,380,380,SNS Ad,Mobile,P0094,カレールー,食品,乾物,,,,,,,,,,,,
OL0038725,ORD023230,2024-11-14 16:48:00,1,1280,1216,SNS Ad,Mobile,P0208,ハンドクリーム,コスメ・ビューティ,ボディケア,C001581,高橋,男,20.0,京都府,2024-04-06,,Email,39.0,395414.0,3.0,VIP
OL0038726,ORD023231,2025-05-27 18:16:00,1,1800,1800,SNS Ad,Mobile,P0209,ボディソープ,コスメ・ビューティ,ボディケア,C001770,石川,女,48.0,千葉県,2024-08-11,,Direct,41.0,372045.0,4.0,VIP
OL0038727,ORD023232,2024-09-19 22:26:00,2,1800,3600,Organic Search,Mobile,P0253,アロマオイル,ホーム・日用品,リビング,,,,,,,,,,,,
OL0038728,ORD023232,2024-09-19 22:26:00,1,898,898,Organic Search,Mobile,P0238,マスク50枚,ホーム・日用品,衛生,,,,,,,,,,,,
OL0038729,ORD023233,2024-07-26 20:53:00,1,680,680,Organic Search,Mobile,P0125,冷凍シューマイ,食品,冷凍,C001948,伊藤,男,21.0,東京都,2024-06-03,,Email,13.0,220436.0,1.0,VIP
OL0038730,ORD023233,2024-07-26 20:53:00,1,3800,3800,Organic Search,Mobile,P0247,ブランケット,ホーム・日用品,リビング,C001948,伊藤,男,21.0,東京都,2024-06-03,,Email,13.0,220436.0,1.0,VIP
OL0038731,ORD023234,2025-04-05 15:38:00,2,4200,8400,Direct,Mobile,P0006,ブラウス,ファッション,トップス,,,,,,,,,,,,
OL0038732,ORD023235,2026-02-02 19:59:00,1,4800,4800,Email,Mobile,P0177,高機能化粧水,コスメ・ビューティ,スキンケア,C001407,佐々木,女,34.0,神奈川県,2024-04-29,,Organic Search,14.0,183972.0,0.0,VIP
OL0038733,ORD023235,2026-02-02 19:59:00,1,1480,1406,Email,Mobile,P0167,児童書,書籍,児童,C001407,佐々木,女,34.0,神奈川県,2024-04-29,,Organic Search,14.0,183972.0,0.0,VIP
OL0038734,ORD023235,2026-02-02 19:59:00,1,4280,4066,Email,Mobile,P0259,ダンベル5kg,スポーツ,フィットネス,C001407,佐々木,女,34.0,神奈川県,2024-04-29,,Organic Search,14.0,183972.0,0.0,VIP
OL0038735,ORD023236,2024-08-28 18:34:00,1,4200,4200,Organic Search,Mobile,P0010,スウェット,ファッション,トップス,C000706,前田,女,42.0,千葉県,2024-07-30,,Direct,36.0,320968.0,3.0,VIP
OL0038736,ORD023236,2024-08-28 18:34:00,1,14800,14800,Organic Search,Mobile,P0027,テーラードジャケット,ファッション,アウター,C000706,前田,女,42.0,千葉県,2024-07-30,,Direct,36.0,320968.0,3.0,VIP
OL0038737,ORD023237,2024-08-12 22:01:00,2,6800,11560,Paid Search,PC,P0179,美容液,コスメ・ビューティ,スキンケア,C001740,清水,男,37.0,千葉県,2024-05-14,,Organic Search,43.0,453496.0,5.0,VIP
OL0038738,ORD023237,2024-08-12 22:01:00,1,1600,1600,Paid Search,PC,P0160,健康本,書籍,実用,C001740,清水,男,37.0,千葉県,2024-05-14,,Organic Search,43.0,453496.0,5.0,VIP
OL0038739,ORD023237,2024-08-12 22:01:00,1,1280,1280,Paid Search,PC,P0139,出汁パック,食品,調味料,C001740,清水,男,37.0,千葉県,2024-05-14,,Organic Search,43.0,453496.0,5.0,VIP
OL0038740,ORD023237,2024-08-12 22:01:00,1,5500,5500,Paid Search,PC,P0011,カーディガン,ファッション,トップス,C001740,清水,男,37.0,千葉県,2024-05-14,,Organic Search,43.0,453496.0,5.0,VIP
OL0038741,ORD023238,2025-12-01 14:56:00,1,5800,5800,Email,PC,P0014,チノパン,ファッション,ボトムス,C000462,藤田,男,38.0,広島県,2025-09-17,,Organic Search,15.0,127616.0,1.0,Loyal
OL0038742,ORD023238,2025-12-01 14:56:00,1,4800,4800,Email,PC,P0004,ストライプシャツ,ファッション,トップス,C000462,藤田,男,38.0,広島県,2025-09-17,,Organic Search,15.0,127616.0,1.0,Loyal
OL0038743,ORD023239,2024-11-30 21:38:00,1,4200,4200,Organic Search,PC,P0010,スウェット,ファッション,トップス,C000251,佐藤,男,26.0,埼玉県,2024-08-14,,Paid Search,16.0,141116.0,0.0,Loyal
OL0038744,ORD023239,2024-11-30 21:38:00,1,8800,6160,Organic Search,PC,P0037,ショルダーバッグ,ファッション,バッグ,C000251,佐藤,男,26.0,埼玉県,2024-08-14,,Paid Search,16.0,141116.0,0.0,Loyal
OL0038745,ORD023240,2025-09-08 21:08:00,1,6800,6460,Email,Mobile,P0038,トートバッグ,ファッション,バッグ,C000188,後藤,女,35.0,東京都,2024-10-02,,Direct,8.0,89980.0,0.0,Loyal
OL0038746,ORD023241,2026-02-25 15:51:00,1,680,680,Direct,PC,P0168,漫画新刊,書籍,漫画,C001700,松本,男,53.0,東京都,2025-12-18,,SNS Ad,3.0,21620.0,0.0,Regular
OL0038747,ORD023242,2025-05-11 15:19:00,1,3800,3800,Direct,PC,P0184,スペシャルマスク,コスメ・ビューティ,スキンケア,C000884,中島,男,34.0,神奈川県,2025-04-27,,Paid Search,25.0,270004.0,6.0,VIP
OL0038748,ORD023243,2024-11-27 22:54:00,1,8800,8800,SNS Ad,Mobile,P0134,プレミアムギフト,食品,ギフト,,,,,,,,,,,,
OL0038749,ORD023243,2024-11-27 22:54:00,1,1800,1800,SNS Ad,Mobile,P0204,スタイリング剤,コスメ・ビューティ,ヘアケア,,,,,,,,,,,,
OL0038750,ORD023243,2024-11-27 22:54:00,1,380,380,SNS Ad,Mobile,P0092,パスタ500g,食品,乾物,,,,,,,,,,,,
OL0038751,ORD023243,2024-11-27 22:54:00,1,1280,1280,SNS Ad,Mobile,P0107,ミネラルウォーター12本,食品,飲料,,,,,,,,,,,,
OL0038752,ORD023244,2025-09-23 20:21:00,1,2200,2090,Direct,Mobile,P0173,哲学書,書籍,文芸,C000036,林,女,39.0,千葉県,2024-05-26,,Organic Search,51.0,523678.0,4.0,VIP
OL0038753,ORD023244,2025-09-23 20:21:00,1,2280,2280,Direct,Mobile,P0137,クラフトビール6本,食品,お酒,C000036,林,女,39.0,千葉県,2024-05-26,,Organic Search,51.0,523678.0,4.0,VIP
OL0038754,ORD023245,2026-01-13 15:43:00,1,4200,4200,Direct,PC,P0010,スウェット,ファッション,トップス,C000745,林,女,43.0,東京都,2024-06-07,,SNS Ad,14.0,120212.0,2.0,Loyal
OL0038755,ORD023245,2026-01-13 15:43:00,1,680,680,Direct,PC,P0113,シリアル,食品,朝食,C000745,林,女,43.0,東京都,2024-06-07,,SNS Ad,14.0,120212.0,2.0,Loyal
OL0038756,ORD023246,2025-03-17 10:07:00,1,2800,2800,Organic Search,Mobile,P0197,ハイライト,コスメ・ビューティ,メイク,C001043,小林,女,61.0,京都府,2025-01-28,2025-08-07,Organic Search,4.0,69390.0,0.0,Inactive
OL0038757,ORD023246,2025-03-17 10:07:00,2,480,960,Organic Search,Mobile,P0093,パスタソース,食品,乾物,C001043,小林,女,61.0,京都府,2025-01-28,2025-08-07,Organic Search,4.0,69390.0,0.0,Inactive
OL0038758,ORD023247,2025-01-30 20:54:00,1,1800,1800,Organic Search,PC,P0083,有機オリーブオイル,食品,調味料,C001900,石川,男,37.0,東京都,2025-01-24,,SNS Ad,6.0,70760.0,1.0,Frequent
OL0038759,ORD023248,2025-02-15 23:38:00,1,2200,2090,Organic Search,PC,P0173,哲学書,書籍,文芸,C001210,青木,女,65.0,東京都,2024-06-23,,Email,2.0,3242.0,0.0,Light
OL0038760,ORD023249,2025-03-23 19:26:00,1,6800,6800,Direct,PC,P0038,トートバッグ,ファッション,バッグ,C000611,井上,男,24.0,東京都,2025-02-11,,SNS Ad,18.0,414039.0,2.0,VIP
OL0038761,ORD023250,2026-02-02 10:33:00,1,2200,2200,Paid Search,Mobile,P0144,歴史小説,書籍,文芸,C001380,佐々木,男,28.0,神奈川県,2025-10-08,,Paid Search,4.0,48806.0,1.0,Frequent
OL0038762,ORD023251,2025-12-02 07:41:00,1,9800,9800,Email,Tablet,P0079,キーボード,家電,PC・スマホ,C001661,佐々木,男,32.0,宮城県,2024-07-30,,SNS Ad,8.0,164722.0,0.0,Loyal
